year,state,state_po,county,FIPS,candidate,party,candidatevotes,totalvotes,percent_votes
2012,Alabama,AL,Autauga,1001,Barack Obama,democrat,6363.0,23932,0.2658783219120842
2012,Alabama,AL,Autauga,1001,Mitt Romney,republican,17379.0,23932,0.7261825171318737
2012,Alabama,AL,Autauga,1001,Other,,190.0,23932,0.00793916095604212
2012,Alabama,AL,Baldwin,1003,Barack Obama,democrat,18424.0,85338,0.21589444327263352
2012,Alabama,AL,Baldwin,1003,Mitt Romney,republican,66016.0,85338,0.7735826946963837
2012,Alabama,AL,Baldwin,1003,Other,,898.0,85338,0.01052286203098268
2012,Alabama,AL,Barbour,1005,Barack Obama,democrat,5912.0,11509,0.5136849422191329
2012,Alabama,AL,Barbour,1005,Mitt Romney,republican,5550.0,11509,0.48223129724563385
2012,Alabama,AL,Barbour,1005,Other,,47.0,11509,0.004083760535233296
2012,Alabama,AL,Bibb,1007,Barack Obama,democrat,2202.0,8420,0.261520190023753
2012,Alabama,AL,Bibb,1007,Mitt Romney,republican,6132.0,8420,0.7282660332541567
2012,Alabama,AL,Bibb,1007,Other,,86.0,8420,0.010213776722090262
2012,Alabama,AL,Blount,1009,Barack Obama,democrat,2970.0,24006,0.12371907023244189
2012,Alabama,AL,Blount,1009,Mitt Romney,republican,20757.0,24006,0.8646588352911772
2012,Alabama,AL,Blount,1009,Other,,279.0,24006,0.011622094476380905
2012,Alabama,AL,Bullock,1011,Barack Obama,democrat,4061.0,5322,0.7630590003757985
2012,Alabama,AL,Bullock,1011,Mitt Romney,republican,1251.0,5322,0.2350620067643743
2012,Alabama,AL,Bullock,1011,Other,,10.0,5322,0.0018789928598271326
2012,Alabama,AL,Butler,1013,Barack Obama,democrat,4374.0,9496,0.4606149957877001
2012,Alabama,AL,Butler,1013,Mitt Romney,republican,5087.0,9496,0.5356992417860151
2012,Alabama,AL,Butler,1013,Other,,35.0,9496,0.0036857624262847514
2012,Alabama,AL,Calhoun,1015,Barack Obama,democrat,15511.0,46257,0.33532222150161056
2012,Alabama,AL,Calhoun,1015,Mitt Romney,republican,30278.0,46257,0.6545603908597618
2012,Alabama,AL,Calhoun,1015,Other,,468.0,46257,0.010117387638627667
2012,Alabama,AL,Chambers,1017,Barack Obama,democrat,6871.0,14611,0.4702621312709602
2012,Alabama,AL,Chambers,1017,Mitt Romney,republican,7626.0,14611,0.5219355280268291
2012,Alabama,AL,Chambers,1017,Other,,114.0,14611,0.007802340702210663
2012,Alabama,AL,Cherokee,1019,Barack Obama,democrat,2132.0,9779,0.21801820227017077
2012,Alabama,AL,Cherokee,1019,Mitt Romney,republican,7506.0,9779,0.7675631455159014
2012,Alabama,AL,Cherokee,1019,Other,,141.0,9779,0.014418652213927805
2012,Alabama,AL,Chilton,1021,Barack Obama,democrat,3397.0,17462,0.19453670828083838
2012,Alabama,AL,Chilton,1021,Mitt Romney,republican,13932.0,17462,0.7978467529492612
2012,Alabama,AL,Chilton,1021,Other,,133.0,17462,0.007616538769900355
2012,Alabama,AL,Choctaw,1023,Barack Obama,democrat,3786.0,7968,0.4751506024096386
2012,Alabama,AL,Choctaw,1023,Mitt Romney,republican,4152.0,7968,0.5210843373493976
2012,Alabama,AL,Choctaw,1023,Other,,30.0,7968,0.0037650602409638554
2012,Alabama,AL,Clarke,1025,Barack Obama,democrat,6334.0,13851,0.4572955021298101
2012,Alabama,AL,Clarke,1025,Mitt Romney,republican,7470.0,13851,0.539311241065627
2012,Alabama,AL,Clarke,1025,Other,,47.0,13851,0.0033932568045628476
2012,Alabama,AL,Clay,1027,Barack Obama,democrat,1777.0,6662,0.26673671570099067
2012,Alabama,AL,Clay,1027,Mitt Romney,republican,4817.0,6662,0.7230561392975082
2012,Alabama,AL,Clay,1027,Other,,68.0,6662,0.01020714500150105
2012,Alabama,AL,Cleburne,1029,Barack Obama,democrat,971.0,6305,0.15400475812846948
2012,Alabama,AL,Cleburne,1029,Mitt Romney,republican,5272.0,6305,0.836161776367962
2012,Alabama,AL,Cleburne,1029,Other,,62.0,6305,0.009833465503568596
2012,Alabama,AL,Coffee,1031,Barack Obama,democrat,4925.0,19770,0.24911482043500252
2012,Alabama,AL,Coffee,1031,Mitt Romney,republican,14666.0,19770,0.741831057157309
2012,Alabama,AL,Coffee,1031,Other,,179.0,19770,0.009054122407688417
2012,Alabama,AL,Colbert,1033,Barack Obama,democrat,9166.0,23385,0.3919606585418003
2012,Alabama,AL,Colbert,1033,Mitt Romney,republican,13936.0,23385,0.5959375668163353
2012,Alabama,AL,Colbert,1033,Other,,283.0,23385,0.012101774641864443
2012,Alabama,AL,Conecuh,1035,Barack Obama,democrat,3555.0,7022,0.5062660210766163
2012,Alabama,AL,Conecuh,1035,Mitt Romney,republican,3439.0,7022,0.4897465109655369
2012,Alabama,AL,Conecuh,1035,Other,,28.0,7022,0.003987467957846767
2012,Alabama,AL,Coosa,1037,Barack Obama,democrat,2191.0,5269,0.41582843044220913
2012,Alabama,AL,Coosa,1037,Mitt Romney,republican,3049.0,5269,0.5786676788764471
2012,Alabama,AL,Coosa,1037,Other,,29.0,5269,0.005503890681343709
2012,Alabama,AL,Covington,1039,Barack Obama,democrat,3158.0,15423,0.20475912598067822
2012,Alabama,AL,Covington,1039,Mitt Romney,republican,12153.0,15423,0.7879789924139272
2012,Alabama,AL,Covington,1039,Other,,112.0,15423,0.0072618816053945405
2012,Alabama,AL,Crenshaw,1041,Barack Obama,democrat,2050.0,6418,0.31941414770956683
2012,Alabama,AL,Crenshaw,1041,Mitt Romney,republican,4331.0,6418,0.6748208164537239
2012,Alabama,AL,Crenshaw,1041,Other,,37.0,6418,0.005765035836709256
2012,Alabama,AL,Cullman,1043,Barack Obama,democrat,5052.0,34457,0.14661752328989755
2012,Alabama,AL,Cullman,1043,Mitt Romney,republican,28999.0,34457,0.841599674957193
2012,Alabama,AL,Cullman,1043,Other,,406.0,34457,0.011782801752909423
2012,Alabama,AL,Dale,1045,Barack Obama,democrat,5286.0,18557,0.28485207738319773
2012,Alabama,AL,Dale,1045,Mitt Romney,republican,13108.0,18557,0.7063641752438433
2012,Alabama,AL,Dale,1045,Other,,163.0,18557,0.008783747372958992
2012,Alabama,AL,Dallas,1047,Barack Obama,democrat,14612.0,20953,0.6973703049682624
2012,Alabama,AL,Dallas,1047,Mitt Romney,republican,6288.0,20953,0.3001002243115544
2012,Alabama,AL,Dallas,1047,Other,,53.0,20953,0.0025294707201832674
2012,Alabama,AL,DeKalb,1049,Barack Obama,democrat,5239.0,23863,0.21954490214977163
2012,Alabama,AL,DeKalb,1049,Mitt Romney,republican,18331.0,23863,0.7681766751875289
2012,Alabama,AL,DeKalb,1049,Other,,293.0,23863,0.012278422662699576
2012,Alabama,AL,Elmore,1051,Barack Obama,democrat,8954.0,35485,0.25233197125546003
2012,Alabama,AL,Elmore,1051,Mitt Romney,republican,26253.0,35485,0.7398337325630548
2012,Alabama,AL,Elmore,1051,Other,,278.0,35485,0.007834296181485135
2012,Alabama,AL,Escambia,1053,Barack Obama,democrat,5489.0,14869,0.36915730714910217
2012,Alabama,AL,Escambia,1053,Mitt Romney,republican,9287.0,14869,0.6245880691371309
2012,Alabama,AL,Escambia,1053,Other,,93.0,14869,0.006254623713766898
2012,Alabama,AL,Etowah,1055,Barack Obama,democrat,12803.0,42530,0.3010345638372913
2012,Alabama,AL,Etowah,1055,Mitt Romney,republican,29130.0,42530,0.6849282859158241
2012,Alabama,AL,Etowah,1055,Other,,597.0,42530,0.014037150246884553
2012,Alabama,AL,Fayette,1057,Barack Obama,democrat,1817.0,7946,0.22866851245909892
2012,Alabama,AL,Fayette,1057,Mitt Romney,republican,6054.0,7946,0.7618927762396174
2012,Alabama,AL,Fayette,1057,Other,,75.0,7946,0.009438711301283665
2012,Alabama,AL,Franklin,1059,Barack Obama,democrat,3171.0,10859,0.2920158393958928
2012,Alabama,AL,Franklin,1059,Mitt Romney,republican,7567.0,10859,0.6968413297725389
2012,Alabama,AL,Franklin,1059,Other,,121.0,10859,0.011142830831568284
2012,Alabama,AL,Geneva,1061,Barack Obama,democrat,2039.0,11320,0.18012367491166079
2012,Alabama,AL,Geneva,1061,Mitt Romney,republican,9175.0,11320,0.8105123674911661
2012,Alabama,AL,Geneva,1061,Other,,106.0,11320,0.009363957597173145
2012,Alabama,AL,Greene,1063,Barack Obama,democrat,4521.0,5340,0.846629213483146
2012,Alabama,AL,Greene,1063,Mitt Romney,republican,804.0,5340,0.15056179775280898
2012,Alabama,AL,Greene,1063,Other,,15.0,5340,0.0028089887640449437
2012,Alabama,AL,Hale,1065,Barack Obama,democrat,5411.0,8643,0.6260557676732617
2012,Alabama,AL,Hale,1065,Mitt Romney,republican,3210.0,8643,0.3713988198542173
2012,Alabama,AL,Hale,1065,Other,,22.0,8643,0.0025454124725211155
2012,Alabama,AL,Henry,1067,Barack Obama,democrat,3083.0,8760,0.3519406392694064
2012,Alabama,AL,Henry,1067,Mitt Romney,republican,5628.0,8760,0.6424657534246575
2012,Alabama,AL,Henry,1067,Other,,49.0,8760,0.005593607305936073
2012,Alabama,AL,Houston,1069,Barack Obama,democrat,12367.0,41918,0.29502838875900567
2012,Alabama,AL,Houston,1069,Mitt Romney,republican,29270.0,41918,0.6982680471396536
2012,Alabama,AL,Houston,1069,Other,,281.0,41918,0.006703564101340713
2012,Alabama,AL,Jackson,1071,Barack Obama,democrat,5822.0,20577,0.282937260047626
2012,Alabama,AL,Jackson,1071,Mitt Romney,republican,14439.0,20577,0.7017057880157458
2012,Alabama,AL,Jackson,1071,Other,,316.0,20577,0.015356951936628274
2012,Alabama,AL,Jefferson,1073,Barack Obama,democrat,159876.0,303918,0.5260497897459183
2012,Alabama,AL,Jefferson,1073,Mitt Romney,republican,141683.0,303918,0.46618824814588145
2012,Alabama,AL,Jefferson,1073,Other,,2359.0,303918,0.0077619621082002386
2012,Alabama,AL,Lamar,1075,Barack Obama,democrat,1646.0,7166,0.22969578565447948
2012,Alabama,AL,Lamar,1075,Mitt Romney,republican,5457.0,7166,0.7615126988557075
2012,Alabama,AL,Lamar,1075,Other,,63.0,7166,0.008791515489813006
2012,Alabama,AL,Lauderdale,1077,Barack Obama,democrat,12511.0,36924,0.33883111255551945
2012,Alabama,AL,Lauderdale,1077,Mitt Romney,republican,23911.0,36924,0.6475733939984833
2012,Alabama,AL,Lauderdale,1077,Other,,502.0,36924,0.013595493445997184
2012,Alabama,AL,Lawrence,1079,Barack Obama,democrat,5069.0,14112,0.35919784580498865
2012,Alabama,AL,Lawrence,1079,Mitt Romney,republican,8874.0,14112,0.6288265306122449
2012,Alabama,AL,Lawrence,1079,Other,,169.0,14112,0.01197562358276644
2012,Alabama,AL,Lee,1081,Barack Obama,democrat,21381.0,54359,0.3933295314483342
2012,Alabama,AL,Lee,1081,Mitt Romney,republican,32194.0,54359,0.5922478338453614
2012,Alabama,AL,Lee,1081,Other,,784.0,54359,0.014422634706304383
2012,Alabama,AL,Limestone,1083,Barack Obama,democrat,9829.0,35459,0.27719337826785867
2012,Alabama,AL,Limestone,1083,Mitt Romney,republican,25295.0,35459,0.7133590907809019
2012,Alabama,AL,Limestone,1083,Other,,335.0,35459,0.00944753095123946
2012,Alabama,AL,Lowndes,1085,Barack Obama,democrat,5747.0,7521,0.7641271107565484
2012,Alabama,AL,Lowndes,1085,Mitt Romney,republican,1756.0,7521,0.23347959047998937
2012,Alabama,AL,Lowndes,1085,Other,,18.0,7521,0.0023932987634623054
2012,Alabama,AL,Macon,1087,Barack Obama,democrat,9045.0,10394,0.8702135847604388
2012,Alabama,AL,Macon,1087,Mitt Romney,republican,1331.0,10394,0.1280546469116798
2012,Alabama,AL,Macon,1087,Other,,18.0,10394,0.00173176832788147
2012,Alabama,AL,Madison,1089,Barack Obama,democrat,62015.0,155059,0.39994453724066326
2012,Alabama,AL,Madison,1089,Mitt Romney,republican,90884.0,155059,0.5861252813445205
2012,Alabama,AL,Madison,1089,Other,,2160.0,155059,0.013930181414816296
2012,Alabama,AL,Marengo,1091,Barack Obama,democrat,6167.0,11537,0.5345410418653029
2012,Alabama,AL,Marengo,1091,Mitt Romney,republican,5336.0,11537,0.46251191817630233
2012,Alabama,AL,Marengo,1091,Other,,34.0,11537,0.00294703995839473
2012,Alabama,AL,Marion,1093,Barack Obama,democrat,2249.0,12105,0.18579099545642297
2012,Alabama,AL,Marion,1093,Mitt Romney,republican,9697.0,12105,0.8010739363899215
2012,Alabama,AL,Marion,1093,Other,,159.0,12105,0.013135068153655513
2012,Alabama,AL,Marshall,1095,Barack Obama,democrat,6299.0,32566,0.19342258797518885
2012,Alabama,AL,Marshall,1095,Mitt Romney,republican,25867.0,32566,0.794294663145612
2012,Alabama,AL,Marshall,1095,Other,,400.0,32566,0.012282748879199164
2012,Alabama,AL,Mobile,1097,Barack Obama,democrat,78760.0,174864,0.45040717357489246
2012,Alabama,AL,Mobile,1097,Mitt Romney,republican,94893.0,174864,0.5426674444139445
2012,Alabama,AL,Mobile,1097,Other,,1211.0,174864,0.006925382011162961
2012,Alabama,AL,Monroe,1099,Barack Obama,democrat,4914.0,10708,0.45890922674635787
2012,Alabama,AL,Monroe,1099,Mitt Romney,republican,5741.0,10708,0.5361412028389989
2012,Alabama,AL,Monroe,1099,Other,,53.0,10708,0.004949570414643258
2012,Alabama,AL,Montgomery,1101,Barack Obama,democrat,63085.0,101924,0.6189415643028139
2012,Alabama,AL,Montgomery,1101,Mitt Romney,republican,38332.0,101924,0.37608414112475963
2012,Alabama,AL,Montgomery,1101,Other,,507.0,101924,0.004974294572426514
2012,Alabama,AL,Morgan,1103,Barack Obama,democrat,13439.0,49323,0.27246923342051377
2012,Alabama,AL,Morgan,1103,Mitt Romney,republican,35391.0,49323,0.7175354297183869
2012,Alabama,AL,Morgan,1103,Other,,493.0,49323,0.009995336861099284
2012,Alabama,AL,Perry,1105,Barack Obama,democrat,4568.0,6099,0.7489752418429251
2012,Alabama,AL,Perry,1105,Mitt Romney,republican,1506.0,6099,0.2469257255287752
2012,Alabama,AL,Perry,1105,Other,,25.0,6099,0.004099032628299721
2012,Alabama,AL,Pickens,1107,Barack Obama,democrat,4455.0,9611,0.463531370304859
2012,Alabama,AL,Pickens,1107,Mitt Romney,republican,5124.0,9611,0.5331391114348143
2012,Alabama,AL,Pickens,1107,Other,,32.0,9611,0.003329518260326709
2012,Alabama,AL,Pike,1109,Barack Obama,democrat,6035.0,14107,0.4278018005245623
2012,Alabama,AL,Pike,1109,Mitt Romney,republican,7963.0,14107,0.5644715389522932
2012,Alabama,AL,Pike,1109,Other,,109.0,14107,0.007726660523144538
2012,Alabama,AL,Randolph,1111,Barack Obama,democrat,3078.0,10398,0.2960184650894403
2012,Alabama,AL,Randolph,1111,Mitt Romney,republican,7224.0,10398,0.6947489901904212
2012,Alabama,AL,Randolph,1111,Other,,96.0,10398,0.009232544720138488
2012,Alabama,AL,Russell,1113,Barack Obama,democrat,10500.0,18879,0.5561735261401557
2012,Alabama,AL,Russell,1113,Mitt Romney,republican,8278.0,18879,0.4384766142274485
2012,Alabama,AL,Russell,1113,Other,,101.0,18879,0.0053498596323957835
2012,Alabama,AL,St. Clair,1115,Barack Obama,democrat,5801.0,35148,0.16504495277113918
2012,Alabama,AL,St. Clair,1115,Mitt Romney,republican,29031.0,35148,0.8259644930010243
2012,Alabama,AL,St. Clair,1115,Other,,316.0,35148,0.008990554227836577
2012,Alabama,AL,Shelby,1117,Barack Obama,democrat,20051.0,92507,0.2167511647767196
2012,Alabama,AL,Shelby,1117,Mitt Romney,republican,71436.0,92507,0.7722226426108294
2012,Alabama,AL,Shelby,1117,Other,,1020.0,92507,0.01102619261245095
2012,Alabama,AL,Sumter,1119,Barack Obama,democrat,5421.0,7027,0.7714529671267967
2012,Alabama,AL,Sumter,1119,Mitt Romney,republican,1586.0,7027,0.22570086808026185
2012,Alabama,AL,Sumter,1119,Other,,20.0,7027,0.0028461647929415115
2012,Alabama,AL,Talladega,1121,Barack Obama,democrat,13905.0,33373,0.4166541815239865
2012,Alabama,AL,Talladega,1121,Mitt Romney,republican,19246.0,33373,0.5766937344559974
2012,Alabama,AL,Talladega,1121,Other,,222.0,33373,0.0066520840200161805
2012,Alabama,AL,Tallapoosa,1123,Barack Obama,democrat,6319.0,18829,0.3355993414413936
2012,Alabama,AL,Tallapoosa,1123,Mitt Romney,republican,12396.0,18829,0.6583461681448829
2012,Alabama,AL,Tallapoosa,1123,Other,,114.0,18829,0.006054490413723511
2012,Alabama,AL,Tuscaloosa,1125,Barack Obama,democrat,32048.0,78590,0.407787250286296
2012,Alabama,AL,Tuscaloosa,1125,Mitt Romney,republican,45748.0,78590,0.5821096831657971
2012,Alabama,AL,Tuscaloosa,1125,Other,,794.0,78590,0.010103066547906858
2012,Alabama,AL,Walker,1127,Barack Obama,democrat,6557.0,28521,0.22990077486764138
2012,Alabama,AL,Walker,1127,Mitt Romney,republican,21651.0,28521,0.7591248553697275
2012,Alabama,AL,Walker,1127,Other,,313.0,28521,0.010974369762631045
2012,Alabama,AL,Washington,1129,Barack Obama,democrat,2976.0,8778,0.3390293916609706
2012,Alabama,AL,Washington,1129,Mitt Romney,republican,5761.0,8778,0.6562998405103668
2012,Alabama,AL,Washington,1129,Other,,41.0,8778,0.004670767828662566
2012,Alabama,AL,Wilcox,1131,Barack Obama,democrat,4868.0,6551,0.7430926576095253
2012,Alabama,AL,Wilcox,1131,Mitt Romney,republican,1679.0,6551,0.25629674858800183
2012,Alabama,AL,Wilcox,1131,Other,,4.0,6551,0.000610593802472905
2012,Alabama,AL,Winston,1133,Barack Obama,democrat,1286.0,9714,0.13238624665431337
2012,Alabama,AL,Winston,1133,Mitt Romney,republican,8312.0,9714,0.8556722256536957
2012,Alabama,AL,Winston,1133,Other,,116.0,9714,0.01194152769199094
2012,Arizona,AZ,Apache,4001,Barack Obama,democrat,17147.0,25848,0.6633782110801609
2012,Arizona,AZ,Apache,4001,Mitt Romney,republican,8250.0,25848,0.3191736304549675
2012,Arizona,AZ,Apache,4001,Other,,451.0,25848,0.017448158464871556
2012,Arizona,AZ,Cochise,4003,Barack Obama,democrat,18546.0,49003,0.378466624492378
2012,Arizona,AZ,Cochise,4003,Mitt Romney,republican,29497.0,49003,0.601942738199702
2012,Arizona,AZ,Cochise,4003,Other,,960.0,49003,0.019590637307919923
2012,Arizona,AZ,Coconino,4005,Barack Obama,democrat,29257.0,51731,0.5655603023332237
2012,Arizona,AZ,Coconino,4005,Mitt Romney,republican,21220.0,51731,0.4101989136107943
2012,Arizona,AZ,Coconino,4005,Other,,1254.0,51731,0.024240784055981908
2012,Arizona,AZ,Gila,4007,Barack Obama,democrat,7697.0,21528,0.35753437383872166
2012,Arizona,AZ,Gila,4007,Mitt Romney,republican,13455.0,21528,0.625
2012,Arizona,AZ,Gila,4007,Other,,376.0,21528,0.017465626161278336
2012,Arizona,AZ,Graham,4009,Barack Obama,democrat,3609.0,11855,0.3044285111767187
2012,Arizona,AZ,Graham,4009,Mitt Romney,republican,8076.0,11855,0.681231547870097
2012,Arizona,AZ,Graham,4009,Other,,170.0,11855,0.01433994095318431
2012,Arizona,AZ,Greenlee,4011,Barack Obama,democrat,1310.0,2974,0.44048419636852726
2012,Arizona,AZ,Greenlee,4011,Mitt Romney,republican,1592.0,2974,0.535305985205111
2012,Arizona,AZ,Greenlee,4011,Other,,72.0,2974,0.0242098184263618
2012,Arizona,AZ,La Paz,4012,Barack Obama,democrat,1880.0,5717,0.3288437991953822
2012,Arizona,AZ,La Paz,4012,Mitt Romney,republican,3714.0,5717,0.6496414203253454
2012,Arizona,AZ,La Paz,4012,Other,,123.0,5717,0.021514780479272345
2012,Arizona,AZ,Maricopa,4013,Barack Obama,democrat,602288.0,1376558,0.4375318729759298
2012,Arizona,AZ,Maricopa,4013,Mitt Romney,republican,749885.0,1376558,0.5447536536782323
2012,Arizona,AZ,Maricopa,4013,Other,,24385.0,1376558,0.017714473345837953
2012,Arizona,AZ,Mohave,4015,Barack Obama,democrat,19533.0,70010,0.2790029995714898
2012,Arizona,AZ,Mohave,4015,Mitt Romney,republican,49168.0,70010,0.7022996714755035
2012,Arizona,AZ,Mohave,4015,Other,,1309.0,70010,0.018697328953006714
2012,Arizona,AZ,Navajo,4017,Barack Obama,democrat,16945.0,37335,0.45386366680058926
2012,Arizona,AZ,Navajo,4017,Mitt Romney,republican,19884.0,37335,0.5325833668139816
2012,Arizona,AZ,Navajo,4017,Other,,506.0,37335,0.013552966385429221
2012,Arizona,AZ,Pima,4019,Barack Obama,democrat,201251.0,382250,0.5264905166775671
2012,Arizona,AZ,Pima,4019,Mitt Romney,republican,174779.0,382250,0.45723741007194246
2012,Arizona,AZ,Pima,4019,Other,,6220.0,382250,0.016272073250490515
2012,Arizona,AZ,Pinal,4021,Barack Obama,democrat,44306.0,108315,0.40904768499284494
2012,Arizona,AZ,Pinal,4021,Mitt Romney,republican,62079.0,108315,0.5731339149702257
2012,Arizona,AZ,Pinal,4021,Other,,1930.0,108315,0.017818400036929326
2012,Arizona,AZ,Santa Cruz,4023,Barack Obama,democrat,9486.0,13894,0.6827407514034836
2012,Arizona,AZ,Santa Cruz,4023,Mitt Romney,republican,4235.0,13894,0.30480783071829565
2012,Arizona,AZ,Santa Cruz,4023,Other,,173.0,13894,0.012451417878220815
2012,Arizona,AZ,Yavapai,4025,Barack Obama,democrat,33918.0,100283,0.33822282939281834
2012,Arizona,AZ,Yavapai,4025,Mitt Romney,republican,64468.0,100283,0.642860704207094
2012,Arizona,AZ,Yavapai,4025,Other,,1897.0,100283,0.01891646640008775
2012,Arizona,AZ,Yuma,4027,Barack Obama,democrat,18059.0,41953,0.4304578933568517
2012,Arizona,AZ,Yuma,4027,Mitt Romney,republican,23352.0,41953,0.5566228875169833
2012,Arizona,AZ,Yuma,4027,Other,,542.0,41953,0.012919219126164994
2012,Arkansas,AR,Arkansas,5001,Barack Obama,democrat,2455.0,6494,0.37804126886356637
2012,Arkansas,AR,Arkansas,5001,Mitt Romney,republican,3897.0,6494,0.6000923929781337
2012,Arkansas,AR,Arkansas,5001,Other,,142.0,6494,0.02186633815829997
2012,Arkansas,AR,Ashley,5003,Barack Obama,democrat,2859.0,7921,0.3609392753440222
2012,Arkansas,AR,Ashley,5003,Mitt Romney,republican,4867.0,7921,0.6144426208812018
2012,Arkansas,AR,Ashley,5003,Other,,195.0,7921,0.024618103774775912
2012,Arkansas,AR,Baxter,5005,Barack Obama,democrat,5172.0,19339,0.2674388541289622
2012,Arkansas,AR,Baxter,5005,Mitt Romney,republican,13688.0,19339,0.7077925435648172
2012,Arkansas,AR,Baxter,5005,Other,,479.0,19339,0.02476860230622059
2012,Arkansas,AR,Benton,5007,Barack Obama,democrat,22636.0,79257,0.28560253353016135
2012,Arkansas,AR,Benton,5007,Mitt Romney,republican,54646.0,79257,0.6894785318646933
2012,Arkansas,AR,Benton,5007,Other,,1975.0,79257,0.02491893460514529
2012,Arkansas,AR,Boone,5009,Barack Obama,democrat,3772.0,15391,0.24507829250860894
2012,Arkansas,AR,Boone,5009,Mitt Romney,republican,11159.0,15391,0.7250341108439997
2012,Arkansas,AR,Boone,5009,Other,,460.0,15391,0.029887596647391334
2012,Arkansas,AR,Bradley,5011,Barack Obama,democrat,1449.0,3652,0.39676889375684554
2012,Arkansas,AR,Bradley,5011,Mitt Romney,republican,2134.0,3652,0.5843373493975904
2012,Arkansas,AR,Bradley,5011,Other,,69.0,3652,0.018893756845564075
2012,Arkansas,AR,Calhoun,5013,Barack Obama,democrat,660.0,2174,0.30358785648574055
2012,Arkansas,AR,Calhoun,5013,Mitt Romney,republican,1458.0,2174,0.6706531738730451
2012,Arkansas,AR,Calhoun,5013,Other,,56.0,2174,0.025758969641214352
2012,Arkansas,AR,Carroll,5015,Barack Obama,democrat,3696.0,10183,0.36295787096140625
2012,Arkansas,AR,Carroll,5015,Mitt Romney,republican,6125.0,10183,0.6014926838849062
2012,Arkansas,AR,Carroll,5015,Other,,362.0,10183,0.03554944515368752
2012,Arkansas,AR,Chicot,5017,Barack Obama,democrat,2649.0,4361,0.6074294886493924
2012,Arkansas,AR,Chicot,5017,Mitt Romney,republican,1670.0,4361,0.382939692731025
2012,Arkansas,AR,Chicot,5017,Other,,42.0,4361,0.009630818619582664
2012,Arkansas,AR,Clark,5019,Barack Obama,democrat,3811.0,8409,0.45320489951242715
2012,Arkansas,AR,Clark,5019,Mitt Romney,republican,4343.0,8409,0.5164704483291711
2012,Arkansas,AR,Clark,5019,Other,,255.0,8409,0.030324652158401712
2012,Arkansas,AR,Clay,5021,Barack Obama,democrat,1738.0,5110,0.3401174168297456
2012,Arkansas,AR,Clay,5021,Mitt Romney,republican,3225.0,5110,0.6311154598825832
2012,Arkansas,AR,Clay,5021,Other,,147.0,5110,0.028767123287671233
2012,Arkansas,AR,Cleburne,5023,Barack Obama,democrat,2620.0,11647,0.22495063106379326
2012,Arkansas,AR,Cleburne,5023,Mitt Romney,republican,8693.0,11647,0.7463724564265476
2012,Arkansas,AR,Cleburne,5023,Other,,334.0,11647,0.02867691250965914
2012,Arkansas,AR,Cleveland,5025,Barack Obama,democrat,845.0,3266,0.25872627066748316
2012,Arkansas,AR,Cleveland,5025,Mitt Romney,republican,2313.0,3266,0.7082057562767912
2012,Arkansas,AR,Cleveland,5025,Other,,108.0,3266,0.03306797305572566
2012,Arkansas,AR,Columbia,5027,Barack Obama,democrat,3557.0,9455,0.37620306716023266
2012,Arkansas,AR,Columbia,5027,Mitt Romney,republican,5790.0,9455,0.612374405076679
2012,Arkansas,AR,Columbia,5027,Other,,108.0,9455,0.011422527763088313
2012,Arkansas,AR,Conway,5029,Barack Obama,democrat,3005.0,7730,0.388745148771022
2012,Arkansas,AR,Conway,5029,Mitt Romney,republican,4514.0,7730,0.5839586028460544
2012,Arkansas,AR,Conway,5029,Other,,211.0,7730,0.027296248382923674
2012,Arkansas,AR,Craighead,5031,Barack Obama,democrat,10527.0,31700,0.3320820189274448
2012,Arkansas,AR,Craighead,5031,Mitt Romney,republican,20350.0,31700,0.6419558359621451
2012,Arkansas,AR,Craighead,5031,Other,,823.0,31700,0.025962145110410093
2012,Arkansas,AR,Crawford,5033,Barack Obama,democrat,4881.0,20591,0.23704531105822932
2012,Arkansas,AR,Crawford,5033,Mitt Romney,republican,15145.0,20591,0.7355155164877859
2012,Arkansas,AR,Crawford,5033,Other,,565.0,20591,0.02743917245398475
2012,Arkansas,AR,Crittenden,5035,Barack Obama,democrat,9487.0,16716,0.5675400813591769
2012,Arkansas,AR,Crittenden,5035,Mitt Romney,republican,6998.0,16716,0.4186408231634362
2012,Arkansas,AR,Crittenden,5035,Other,,231.0,16716,0.013819095477386936
2012,Arkansas,AR,Cross,5037,Barack Obama,democrat,2279.0,6681,0.3411165993114803
2012,Arkansas,AR,Cross,5037,Mitt Romney,republican,4269.0,6681,0.6389762011674899
2012,Arkansas,AR,Cross,5037,Other,,133.0,6681,0.019907199521029786
2012,Arkansas,AR,Dallas,5039,Barack Obama,democrat,1337.0,3084,0.4335278858625162
2012,Arkansas,AR,Dallas,5039,Mitt Romney,republican,1665.0,3084,0.5398832684824902
2012,Arkansas,AR,Dallas,5039,Other,,82.0,3084,0.026588845654993514
2012,Arkansas,AR,Desha,5041,Barack Obama,democrat,2443.0,4420,0.5527149321266969
2012,Arkansas,AR,Desha,5041,Mitt Romney,republican,1896.0,4420,0.4289592760180995
2012,Arkansas,AR,Desha,5041,Other,,81.0,4420,0.01832579185520362
2012,Arkansas,AR,Drew,5043,Barack Obama,democrat,2630.0,6633,0.3965023368008443
2012,Arkansas,AR,Drew,5043,Mitt Romney,republican,3887.0,6633,0.586009347203377
2012,Arkansas,AR,Drew,5043,Other,,116.0,6633,0.017488315995778683
